fecha,Nemotecnico,Cantidad,Volumen,Precio Cierre,Precio Mayor,Precio Medio,Precio Menor,Variacion%,Variacion Absoluta
2019-09-04,ISA,364246,6938970740,19280.0,19280.0,19050.23,18600.0,2.12,400.0
2019-09-05,ISA,244028,4724146720,19380.0,19460.0,19359.04,19140.0,0.52,100.0
2019-09-06,ISA,87471,1671809480,19020.0,19280.0,19112.73,19000.0,-1.86,-360.0
2019-09-09,ISA,106875,2039961160,19380.0,19380.0,19087.36,18780.0,1.89,360.0
2019-09-10,ISA,317875,6112155620,19380.0,19380.0,19228.17,19040.0,0.0,0.0
2019-09-11,ISA,344543,6625263020,19240.0,19320.0,19229.13,19100.0,-0.72,-140.0
2019-09-12,ISA,824542,15870170320,19240.0,19320.0,19247.26,19140.0,0.0,0.0
2019-09-13,ISA,263754,5066036460,19300.0,19300.0,19207.43,19160.0,0.31,60.0
2019-09-16,ISA,438203,8543546240,20100.0,20100.0,19496.78,18620.0,4.15,800.0
2019-09-17,ISA,302824,6037104160,20000.0,20000.0,19936.02,19320.0,-0.5,-100.0
2019-09-18,ISA,458326,8999417940,19700.0,20100.0,19635.41,19300.0,-1.5,-300.0
2019-09-19,ISA,571262,11245143800,19860.0,19860.0,19684.74,19340.0,0.81,160.0
2019-09-20,ISA,1898765,37777529960,19900.0,20000.0,19895.84,19300.0,0.2,40.0
2019-09-23,ISA,100194,1975075920,19500.0,19940.0,19712.52,19500.0,-2.01,-400.0
2019-09-24,ISA,166349,3259732560,19600.0,19700.0,19595.74,19040.0,0.51,100.0
2019-09-25,ISA,269767,5154358700,19060.0,19520.0,19106.71,18580.0,-2.76,-540.0
2019-09-26,ISA,205810,3938471460,19020.0,19260.0,19136.44,18560.0,-0.21,-40.0
2019-09-27,ISA,123215,2307114580,18500.0,19100.0,18724.3,18500.0,-2.73,-520.0
2019-09-30,ISA,527746,9691708340,18240.0,18500.0,18364.34,18240.0,-1.41,-260.0
2019-10-01,ISA,112672,2099551480,18500.0,18980.0,18634.19,18300.0,1.43,260.0
2019-10-02,ISA,784991,14525222500,18500.0,18820.0,18503.68,18020.0,0.0,0.0
2019-10-03,ISA,162863,3042903100,18940.0,19080.0,18683.82,18240.0,2.38,440.0
2019-10-04,ISA,171128,3234697600,18920.0,19080.0,18902.21,18740.0,-0.11,-20.0
2019-10-07,ISA,89880,1719838120,19480.0,19480.0,19134.83,18800.0,2.96,560.0
2019-10-08,ISA,437765,8449294740,19380.0,19600.0,19300.98,18840.0,-0.51,-100.0
2019-10-09,ISA,65691,1271776640,19380.0,19520.0,19359.98,18600.0,0.0,0.0
2019-10-10,ISA,369616,7058250880,19020.0,19380.0,19096.17,19020.0,-1.86,-360.0
2019-10-11,ISA,175426,3335537120,19000.0,19360.0,19013.93,18980.0,-0.11,-20.0
2019-10-15,ISA,187847,3555602060,18780.0,19280.0,18928.18,18780.0,-1.16,-220.0
2019-10-16,ISA,231405,4358587020,18800.0,19260.0,18835.32,18780.0,0.11,20.0
2019-10-17,ISA,277768,5212658400,18860.0,18980.0,18766.23,18560.0,0.32,60.0
2019-10-18,ISA,128638,2416664840,18780.0,19000.0,18786.55,18720.0,-0.42,-80.0
2019-10-21,ISA,433006,8142644520,19000.0,19000.0,18804.92,18620.0,1.17,220.0
2019-10-22,ISA,374514,7155966780,19400.0,19400.0,19107.34,18840.0,2.11,400.0
2019-10-23,ISA,130433,2527527340,19400.0,19400.0,19377.97,19200.0,0.0,0.0
2019-10-24,ISA,182922,3592343060,19760.0,19760.0,19638.66,19180.0,1.86,360.0
2019-10-25,ISA,510002,10180018980,20000.0,20000.0,19960.74,19520.0,1.21,240.0
2019-10-28,ISA,277861,5561466700,19960.0,20880.0,20015.28,19640.0,-0.2,-40.0
2019-10-29,ISA,295873,5908827900,20000.0,20280.0,19970.82,19640.0,0.2,40.0
2019-10-30,ISA,285511,5628644220,19860.0,20000.0,19714.28,19320.0,-0.7,-140.0
2019-10-31,ISA,746735,14599116080,19500.0,19840.0,19550.6,19400.0,-1.81,-360.0
2019-11-01,ISA,299582,5874304960,19700.0,19780.0,19608.34,19360.0,1.03,200.0
2019-11-05,ISA,524569,10597110960,20480.0,20480.0,20201.56,19780.0,3.96,780.0
2019-11-06,ISA,330199,6674460560,20160.0,20500.0,20213.45,19940.0,-1.56,-320.0
2019-11-08,ISA,191859,3851306960,20200.0,20300.0,20073.63,19900.0,-0.49,-100.0
2019-11-12,ISA,403247,8102651780,20240.0,20400.0,20093.52,19840.0,0.2,40.0
2019-11-13,ISA,123052,2469009240,20240.0,20240.0,20064.76,19200.0,0.0,0.0
2019-11-14,ISA,144410,2866887320,19460.0,20140.0,19852.42,19460.0,-3.85,-780.0
2019-11-15,ISA,65142,1267584540,19640.0,19640.0,19458.79,19100.0,0.92,180.0
2019-11-18,ISA,100392,1991405060,20140.0,20140.0,19836.29,19320.0,2.55,500.0
2019-11-19,ISA,421439,8076571960,19220.0,19620.0,19164.27,18800.0,-4.57,-920.0
2019-11-20,ISA,320226,6061109300,18500.0,19420.0,18927.6,18500.0,-3.75,-720.0
2019-11-21,ISA,265218,4796923840,17900.0,18400.0,18086.72,17900.0,-3.24,-600.0
2019-11-22,ISA,207677,3836953360,18680.0,18680.0,18475.58,18020.0,4.36,780.0
2019-11-25,ISA,529285,9782591580,18300.0,18940.0,18482.65,18280.0,-2.03,-380.0
2019-11-26,ISA,2022148,37763368500,18700.0,18700.0,18674.88,18200.0,2.19,400.0
2019-11-27,ISA,161708,2959574920,18260.0,18840.0,18301.97,18200.0,-2.35,-440.0
2019-11-28,ISA,155094,2878928900,18800.0,18800.0,18562.48,18300.0,2.96,540.0
2019-11-29,ISA,241162,4541555500,18980.0,19000.0,18831.97,18580.0,0.96,180.0
2019-12-02,ISA,391152,7200741560,18360.0,18960.0,18409.06,18000.0,-3.27,-620.0
2019-12-03,ISA,266146,4848180700,18400.0,18400.0,18216.24,18040.0,0.22,40.0
2019-12-04,ISA,225486,4135653220,18340.0,18500.0,18341.06,18180.0,-0.33,-60.0
2019-12-05,ISA,284701,5320280040,18660.0,18900.0,18687.25,18220.0,1.74,320.0
2019-12-06,ISA,136263,2535460320,18500.0,18720.0,18607.11,18500.0,-0.86,-160.0
2019-12-09,ISA,113078,2114518200,18780.0,18780.0,18699.64,18300.0,1.51,280.0
2019-12-10,ISA,500063,9364425460,18640.0,18800.0,18726.49,18500.0,-0.75,-140.0
2019-12-11,ISA,125393,2317538960,18240.0,18660.0,18482.2,18240.0,-2.15,-400.0
2019-12-12,ISA,401798,7360640580,18300.0,18780.0,18319.26,18200.0,0.33,60.0
2019-12-13,ISA,220990,4154820960,19000.0,19000.0,18800.95,18300.0,3.83,700.0
2019-12-16,ISA,159599,2991546700,18800.0,18860.0,18744.14,18500.0,-1.05,-200.0
2019-12-17,ISA,256309,4779764100,18760.0,18800.0,18648.44,18320.0,-0.21,-40.0
2019-12-18,ISA,329098,6151009560,18680.0,19000.0,18690.51,18420.0,-0.43,-80.0
2019-12-19,ISA,168845,3134578200,18720.0,18720.0,18564.83,18400.0,0.21,40.0
2019-12-20,ISA,1725636,32123394920,18640.0,18720.0,18615.39,18320.0,-0.43,-80.0
2019-12-23,ISA,154429,2947451340,19300.0,19300.0,19086.13,18540.0,3.54,660.0
2019-12-24,ISA,11667,223379920,19300.0,19300.0,19146.3,19040.0,0.0,0.0
2019-12-26,ISA,70718,1345051560,19300.0,19300.0,19019.93,18860.0,0.0,0.0
2019-12-27,ISA,165597,3190794400,19380.0,19380.0,19268.43,19020.0,0.41,80.0
2019-12-30,ISA,260467,5112203080,19600.0,19900.0,19627.07,19140.0,1.14,220.0
2020-01-02,ISA,233221,4576802440,19880.0,19880.0,19624.32,19100.0,1.43,280.0
2020-01-03,ISA,583812,11713532280,20300.0,20480.0,20063.88,19860.0,2.11,420.0
2020-01-07,ISA,389433,7763416540,19760.0,20300.0,19935.18,19560.0,-2.66,-540.0
2020-01-08,ISA,193356,3779147440,19600.0,19600.0,19545.02,19280.0,-0.81,-160.0
2020-01-09,ISA,204536,3989956140,19760.0,20000.0,19507.35,19200.0,0.82,160.0
2020-01-10,ISA,126810,2477842000,19660.0,19660.0,19539.8,19340.0,-0.51,-100.0
2020-01-13,ISA,342679,6696587100,19960.0,19960.0,19541.87,19340.0,1.53,300.0
2020-01-14,ISA,302318,5960898600,19700.0,19940.0,19717.31,19600.0,-1.3,-260.0
2020-01-15,ISA,701243,13757588300,19680.0,19800.0,19618.86,19480.0,-0.1,-20.0
2020-01-16,ISA,179853,3510819960,19560.0,19620.0,19520.5,19440.0,-0.61,-120.0
2020-01-17,ISA,200931,3924184340,19520.0,19660.0,19530.01,19460.0,-0.2,-40.0
2020-01-20,ISA,31753,618694460,19620.0,19880.0,19484.6,19300.0,0.51,100.0
2020-01-21,ISA,77355,1514551680,19560.0,19600.0,19579.23,19500.0,-0.31,-60.0
2020-01-22,ISA,153921,3008249220,19500.0,19640.0,19544.11,19420.0,-0.31,-60.0
2020-01-23,ISA,67420,1305733880,19300.0,19600.0,19367.16,19300.0,-1.03,-200.0
2020-01-24,ISA,118173,2283591820,19380.0,19460.0,19324.14,19240.0,0.41,80.0
2020-01-27,ISA,84768,1630004100,19240.0,19440.0,19229.0,19020.0,-0.72,-140.0
2020-01-28,ISA,253650,4880644140,19300.0,19400.0,19241.65,19120.0,0.31,60.0
2020-01-29,ISA,223096,4318673100,19380.0,19480.0,19357.91,19280.0,0.41,80.0
2020-01-30,ISA,340370,6652876040,19740.0,19740.0,19546.01,19320.0,1.86,360.0
2020-01-31,ISA,831855,15760705920,18800.0,19640.0,18946.46,18800.0,-4.76,-940.0
2020-02-03,ISA,339272,6490636840,19160.0,19340.0,19131.07,18980.0,1.91,360.0
2020-02-04,ISA,280751,5420685240,19240.0,19460.0,19307.8,19240.0,0.42,80.0
2020-02-05,ISA,241014,4662075840,19240.0,19500.0,19343.59,19200.0,0.0,0.0
2020-02-06,ISA,379450,7200685200,18960.0,19240.0,18976.64,18860.0,-1.46,-280.0
2020-02-07,ISA,333992,6341864980,18900.0,19200.0,18988.07,18860.0,-0.32,-60.0
2020-02-10,ISA,548728,10299220660,18740.0,19100.0,18769.26,18600.0,-0.85,-160.0
2020-02-11,ISA,1061906,19764366280,18600.0,18800.0,18612.16,18500.0,-0.75,-140.0
2020-02-12,ISA,455057,8557573380,18800.0,18940.0,18805.5,18720.0,1.08,200.0
2020-02-13,ISA,201970,3808872840,19000.0,19000.0,18858.61,18740.0,1.06,200.0
2020-02-14,ISA,345161,6560131940,19000.0,19180.0,19006.01,18820.0,0.0,0.0
2020-02-17,ISA,57308,1088711760,19000.0,19040.0,18997.55,18920.0,0.0,0.0
2020-02-18,ISA,574462,10932457440,19060.0,19200.0,19030.78,18960.0,0.32,60.0
2020-02-19,ISA,159027,3047267360,19280.0,19280.0,19161.95,18920.0,1.15,220.0
2020-02-20,ISA,281194,5419693380,19280.0,19400.0,19273.86,19120.0,0.0,0.0
2020-02-21,ISA,389527,7366453020,18900.0,19240.0,18904.59,18840.0,-1.97,-380.0
2020-02-24,ISA,597726,11249007620,19040.0,18940.0,18768.05,18600.0,0.74,140.0
2020-02-25,ISA,316445,6005793400,19020.0,19080.0,18978.95,18760.0,-0.11,-20.0
2020-02-26,ISA,924876,17475505800,18800.0,19280.0,18952.72,18640.0,-1.16,-220.0
2020-02-27,ISA,649365,12040976160,18600.0,18780.0,18507.73,18280.0,-1.06,-200.0
2020-02-28,ISA,696751,12903358460,18600.0,18580.0,18297.93,18220.0,0.0,0.0
2020-03-02,ISA,284234,5257167220,18320.0,18960.0,18724.96,18500.0,-1.51,-280.0
2020-03-03,ISA,780973,14471705820,18060.0,18880.0,18704.79,18500.0,-1.42,-260.0
2020-03-04,ISA,638270,11702878280,18300.0,18500.0,18335.31,18100.0,1.33,240.0
2020-03-05,ISA,727057,13495603880,18500.0,18720.0,18574.88,18200.0,1.09,200.0
2020-03-06,ISA,372473,6798433160,18100.0,18560.0,18319.88,18080.0,-2.16,-400.0
2020-03-09,ISA,586279,10099641840,17000.0,18020.0,17226.68,16940.0,-6.08,-1100.0
2020-03-10,ISA,398896,6981808320,17500.0,17760.0,17331.25,17120.0,2.94,500.0
2020-03-11,ISA,970137,16603577620,17000.0,17620.0,17114.67,16940.0,-2.86,-500.0
2020-03-12,ISA,210020,3344655040,15940.0,16960.0,15925.41,15100.0,-6.24,-1060.0
2020-03-13,ISA,0,0,15940.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,ISA,640500,8075681020,12100.0,14980.0,12608.4,11000.0,-24.09,-3840.0
2020-03-17,ISA,1448519,17701903880,12500.0,12680.0,12052.15,11500.0,3.31,400.0
2020-03-18,ISA,3461107,40932245160,11800.0,13000.0,11826.34,11800.0,-5.6,-700.0
2020-03-19,ISA,500708,6570349000,13100.0,13500.0,13122.12,12060.0,11.02,1300.0
2020-03-20,ISA,1807020,24220962080,13400.0,13920.0,13403.82,13140.0,2.29,300.0
2020-03-24,ISA,1103778,14702763760,13320.0,13780.0,13320.4,12520.0,-0.6,-80.0
2020-03-25,ISA,633972,9105581280,14520.0,14580.0,14362.75,13560.0,9.01,1200.0
2020-03-26,ISA,303287,4958240280,16680.0,16840.0,16348.34,14800.0,14.88,2160.0
2020-03-27,ISA,440174,7213596320,16600.0,17000.0,16388.06,15620.0,-0.48,-80.0
2020-03-30,ISA,350369,5769798740,16540.0,16600.0,16467.78,16100.0,-0.36,-60.0
2020-03-31,ISA,741804,11973465180,15480.0,16820.0,16141.01,15480.0,-6.41,-1060.0
2020-04-01,ISA,467344,6986156380,14800.0,15480.0,14948.64,14500.0,-4.39,-680.0
2020-04-02,ISA,410968,6283556820,15400.0,15600.0,15289.65,14800.0,4.05,600.0
2020-04-03,ISA,721042,11065059960,15500.0,15580.0,15345.93,15080.0,0.65,100.0
2020-04-06,ISA,520879,8500581340,16140.0,16540.0,16319.69,15700.0,4.13,640.0
2020-04-07,ISA,397415,6559974840,16680.0,16680.0,16506.61,16240.0,3.35,540.0
2020-04-08,ISA,149575,2560492120,17200.0,17200.0,17118.45,16200.0,3.12,520.0
2020-04-13,ISA,279163,4870322400,17860.0,18020.0,17446.16,16520.0,3.84,660.0
2020-04-14,ISA,506112,9093897780,17900.0,18320.0,17968.15,17700.0,0.22,40.0
2020-04-15,ISA,643969,11641186200,18100.0,18200.0,18077.25,17500.0,1.12,200.0
2020-04-16,ISA,671820,12065109060,18200.0,18200.0,17958.84,17180.0,0.55,100.0
2020-04-17,ISA,168465,3060242020,18000.0,18340.0,18165.45,17860.0,-1.1,-200.0
2020-04-20,ISA,272009,4879425940,17880.0,18200.0,17938.47,17800.0,-0.67,-120.0
2020-04-21,ISA,175195,3007626120,17500.0,17800.0,17167.31,17000.0,-2.13,-380.0
2020-04-22,ISA,224470,4043691460,18200.0,18200.0,18014.4,17340.0,4.0,700.0
2020-04-23,ISA,218201,4061422420,18620.0,18640.0,18613.22,18300.0,2.31,420.0
2020-04-24,ISA,626588,11675499000,18300.0,18960.0,18633.45,18120.0,-1.72,-320.0
2020-04-27,ISA,165691,3007097180,18000.0,18500.0,18148.83,18000.0,-1.64,-300.0
2020-04-28,ISA,338178,6091678060,18500.0,18500.0,18013.23,17800.0,2.78,500.0
2020-04-29,ISA,345243,6337617180,18380.0,18660.0,18356.98,17960.0,-0.65,-120.0
2020-04-30,ISA,272798,4966443320,18200.0,18400.0,18205.57,18000.0,-0.98,-180.0
2020-05-04,ISA,189674,3398250760,17900.0,18300.0,17916.27,17760.0,-1.65,-300.0
2020-05-05,ISA,45233,798235080,17600.0,18300.0,17647.18,17600.0,-1.68,-300.0
2020-05-07,ISA,422643,7767219480,18580.0,18580.0,18377.73,17940.0,4.74,840.0
2020-05-08,ISA,338676,6099604480,17800.0,18780.0,18010.15,17800.0,-4.2,-780.0
2020-05-11,ISA,211195,3823045760,18100.0,18280.0,18101.97,17900.0,1.69,300.0
2020-05-12,ISA,187587,3402103280,18100.0,18500.0,18136.14,17960.0,0.0,0.0
2020-05-13,ISA,188974,3401236300,18000.0,18200.0,17998.44,17820.0,-0.55,-100.0
2020-05-14,ISA,237712,4303795020,18400.0,18400.0,18105.08,17900.0,2.22,400.0
2020-05-15,ISA,112033,2037847300,18200.0,18400.0,18189.71,18060.0,-1.09,-200.0
2020-05-18,ISA,751308,13805178020,18500.0,18500.0,18374.86,18200.0,1.65,300.0
2020-05-19,ISA,106618,1965213300,18480.0,18580.0,18432.28,18200.0,-0.11,-20.0
2020-05-20,ISA,133006,2456904100,18520.0,18560.0,18472.13,18300.0,0.22,40.0
2020-05-21,ISA,582771,10722760240,18400.0,18500.0,18399.61,18300.0,-0.65,-120.0
2020-05-22,ISA,207421,3796462780,18340.0,18420.0,18303.17,18240.0,-0.33,-60.0
2020-05-26,ISA,203090,3744949500,18600.0,18640.0,18439.85,18300.0,1.42,260.0
2020-05-27,ISA,244283,4605222900,19140.0,19140.0,18852.0,18560.0,2.9,540.0
2020-05-28,ISA,202331,3892653200,19200.0,19620.0,19239.04,18560.0,0.31,60.0
2020-05-29,ISA,2946216,57280625400,19600.0,19600.0,19442.1,18500.0,2.08,400.0
2020-06-01,ISA,304132,5848199880,19040.0,19460.0,19229.15,19040.0,-2.86,-560.0
2020-06-02,ISA,193663,3724330020,19200.0,19680.0,19230.98,19040.0,0.84,160.0
2020-06-03,ISA,670410,13005500320,19400.0,19500.0,19399.32,19200.0,1.04,200.0
2020-06-04,ISA,604930,11697105260,19300.0,19500.0,19336.3,19200.0,-0.52,-100.0
2020-06-05,ISA,479386,9158275560,19080.0,19460.0,19104.18,18840.0,-1.14,-220.0
2020-06-08,ISA,387412,7402469180,19100.0,19180.0,19107.49,18960.0,0.1,20.0
2020-06-09,ISA,625479,11928565620,19260.0,19260.0,19071.09,18980.0,0.84,160.0
2020-06-10,ISA,547107,10353985520,18720.0,19440.0,18924.97,18720.0,-2.8,-540.0
2020-06-11,ISA,281193,5256467720,19000.0,19000.0,18693.45,18500.0,1.5,280.0
2020-06-12,ISA,417602,7887168020,18820.0,19180.0,18886.81,18620.0,-0.95,-180.0
2020-06-16,ISA,441161,8429120620,19140.0,19260.0,19106.68,18960.0,1.7,320.0
2020-06-17,ISA,333055,6275773100,18600.0,19160.0,18843.05,18600.0,-2.82,-540.0
2020-06-18,ISA,234604,4386363460,18680.0,19000.0,18696.88,18540.0,0.43,80.0
2020-06-19,ISA,1499263,28267416580,18860.0,18900.0,18854.21,18560.0,0.96,180.0
2020-06-23,ISA,574378,10763478960,18780.0,18820.0,18739.36,18680.0,-0.42,-80.0
2020-06-24,ISA,284510,5325174600,18800.0,18800.0,18717.0,18500.0,0.11,20.0
2020-06-25,ISA,155976,2924888640,18700.0,18840.0,18752.17,18700.0,-0.53,-100.0
2020-06-26,ISA,376290,7036920660,18700.0,18840.0,18700.79,18560.0,0.0,0.0
2020-06-30,ISA,201481,3740130200,18800.0,18800.0,18563.19,18200.0,0.53,100.0
2020-07-01,ISA,195536,3656019460,18560.0,18960.0,18697.42,18460.0,-1.28,-240.0
2020-07-02,ISA,309881,5826166860,18800.0,18880.0,18801.3,18640.0,1.29,240.0
2020-07-03,ISA,47844,903400080,18820.0,19140.0,18882.2,18580.0,0.11,20.0
2020-07-06,ISA,102864,1960631140,18880.0,19140.0,19060.42,18880.0,0.32,60.0
2020-07-07,ISA,559830,10770941580,19480.0,19500.0,19239.66,18900.0,3.18,600.0
2020-07-08,ISA,906647,17965987440,19900.0,20100.0,19815.86,19340.0,2.16,420.0
2020-07-09,ISA,1575657,31195071560,19800.0,19940.0,19798.14,19700.0,-0.5,-100.0
2020-07-10,ISA,611441,12048618020,19700.0,19880.0,19705.28,19580.0,-0.51,-100.0
2020-07-13,ISA,202789,3973502380,19540.0,19740.0,19594.27,19500.0,-0.81,-160.0
2020-07-14,ISA,399710,7862041880,19700.0,19800.0,19669.36,19540.0,0.82,160.0
2020-07-15,ISA,376242,7377808920,19580.0,19800.0,19609.21,19560.0,-0.61,-120.0
2020-07-16,ISA,414223,8084424440,19580.0,19780.0,19517.08,19320.0,0.0,0.0
2020-07-17,ISA,180777,3539347380,19640.0,19640.0,19578.53,19400.0,0.31,60.0
2020-07-21,ISA,825783,16125520000,19680.0,19800.0,19527.55,19300.0,0.2,40.0
2020-07-22,ISA,578859,11348621940,19640.0,19720.0,19605.16,19440.0,-0.2,-40.0
2020-07-23,ISA,295181,5808022120,19700.0,19780.0,19676.14,19500.0,0.31,60.0
2020-07-24,ISA,85654,1685841600,19800.0,19800.0,19682.0,19520.0,0.51,100.0
2020-07-27,ISA,259951,5085501100,19540.0,19780.0,19563.31,19500.0,-1.31,-260.0
2020-07-28,ISA,279057,5422313380,19380.0,19680.0,19430.85,19300.0,-0.82,-160.0
2020-07-29,ISA,101486,1982013600,19600.0,19600.0,19529.92,19300.0,1.14,220.0
2020-07-30,ISA,299912,5835689580,19400.0,19700.0,19458.01,19320.0,-1.02,-200.0
2020-07-31,ISA,1853011,35573007760,19200.0,19300.0,19197.41,19100.0,-1.03,-200.0
2020-08-03,ISA,255949,4900045960,18980.0,19480.0,19144.62,18980.0,-1.15,-220.0
2020-08-04,ISA,264838,5067841500,19100.0,19360.0,19135.63,18900.0,0.63,120.0
2020-08-05,ISA,82285,1583151500,19200.0,19380.0,19239.86,19200.0,0.52,100.0
2020-08-06,ISA,97594,1908930380,19700.0,19700.0,19559.92,19240.0,2.6,500.0
2020-08-10,ISA,68927,1342825600,19360.0,19800.0,19481.85,19360.0,-1.73,-340.0
2020-08-11,ISA,382147,7446322240,19480.0,19580.0,19485.49,19340.0,0.62,120.0
2020-08-12,ISA,282886,5500861460,19500.0,19540.0,19445.51,19360.0,0.1,20.0
2020-08-13,ISA,203599,3995858900,19900.0,19900.0,19626.12,19380.0,2.05,400.0
2020-08-14,ISA,157645,3175080960,20400.0,20400.0,20140.7,19520.0,2.51,500.0
2020-08-18,ISA,483825,10063898420,21280.0,21280.0,20800.7,20180.0,4.31,880.0
2020-08-19,ISA,214204,4402981320,20340.0,21000.0,20555.08,20340.0,-4.42,-940.0
2020-08-20,ISA,532060,10829302040,20360.0,20740.0,20353.54,20120.0,0.1,20.0
2020-08-21,ISA,497644,10349217540,21000.0,21100.0,20796.43,20200.0,3.14,640.0
2020-08-24,ISA,215124,4559772980,21260.0,21300.0,21196.02,20780.0,1.24,260.0
2020-08-25,ISA,246659,5228934380,21400.0,21500.0,21199.04,20860.0,0.66,140.0
2020-08-26,ISA,371804,7900345020,21500.0,21500.0,21248.68,21020.0,0.47,100.0
2020-08-27,ISA,296885,6471526280,21960.0,22000.0,21798.09,21500.0,2.14,460.0
2020-08-28,ISA,129674,2836044780,21680.0,22400.0,21870.57,21680.0,-1.28,-280.0
2020-08-31,ISA,440893,9247653060,20940.0,21360.0,20974.82,20860.0,-3.41,-740.0
2020-09-01,ISA,1405953,30699783900,22300.0,22300.0,21835.57,21420.0,6.49,1360.0
2020-09-02,ISA,247325,5473442320,21860.0,22480.0,22130.57,21860.0,-1.97,-440.0
2020-09-03,ISA,164543,3512900460,21320.0,21920.0,21349.44,21020.0,-2.47,-540.0
2020-09-04,ISA,248588,5220164940,20860.0,21400.0,20999.26,20860.0,-2.16,-460.0
2020-09-07,ISA,146534,3069617700,21000.0,21100.0,20948.16,20600.0,0.67,140.0
2020-09-08,ISA,141044,2944681860,20800.0,21340.0,20877.75,20640.0,-0.95,-200.0
2020-09-09,ISA,235718,4919264240,20800.0,21280.0,20869.28,20700.0,0.0,0.0
2020-09-10,ISA,104848,2169077560,20600.0,20960.0,20687.83,20480.0,-0.96,-200.0
2020-09-11,ISA,132018,2669348300,20480.0,20480.0,20219.58,20100.0,-0.58,-120.0
2020-09-14,ISA,29111,585543900,20100.0,20180.0,20114.18,20100.0,-1.86,-380.0
2020-09-15,ISA,607372,12250928060,20160.0,20300.0,20170.39,20060.0,0.3,60.0
2020-09-16,ISA,347346,7027410460,20020.0,20480.0,20231.73,20020.0,-0.69,-140.0
2020-09-17,ISA,546423,10935028980,20020.0,20180.0,20012.02,19960.0,0.0,0.0
2020-09-18,ISA,1938236,39223550460,20240.0,20420.0,20236.73,19920.0,1.1,220.0
2020-09-21,ISA,141737,2899936520,20580.0,20780.0,20459.98,20200.0,1.68,340.0
2020-09-22,ISA,1038811,21078909900,20300.0,20660.0,20291.38,20120.0,-1.36,-280.0
2020-09-23,ISA,127871,2600745340,20320.0,20600.0,20338.82,20120.0,0.1,20.0
2020-09-24,ISA,170686,3489730440,20460.0,20500.0,20445.32,20200.0,0.69,140.0
2020-09-25,ISA,171876,3499792820,20380.0,20460.0,20362.31,20120.0,-0.39,-80.0
2020-09-28,ISA,80741,1638303280,20240.0,20440.0,20290.85,20240.0,-0.69,-140.0
2020-09-29,ISA,397259,7982034120,20000.0,20420.0,20092.77,20000.0,-1.19,-240.0
2020-09-30,ISA,237962,4791469560,20380.0,20380.0,20135.44,20000.0,1.9,380.0
2020-10-01,ISA,9044,182142440,20280.0,20280.0,20139.59,20020.0,-0.49,-100.0
2020-10-02,ISA,68920,1383294040,20000.0,20360.0,20071.01,20000.0,-1.38,-280.0
2020-10-05,ISA,132295,2657595610,19940.0,20400.0,20088.41,19940.0,-0.3,-60.0
2020-10-06,ISA,146791,2942833570,19900.0,20350.0,20047.78,19900.0,-0.2,-40.0
2020-10-07,ISA,105128,2175126940,21000.0,21000.0,20690.27,19900.0,5.53,1100.0
2020-10-08,ISA,246082,5164745390,21100.0,21200.0,20987.9,20180.0,0.48,100.0
2020-10-09,ISA,153025,3284724570,21600.0,21600.0,21465.28,21110.0,2.37,500.0
2020-10-13,ISA,142847,3062289170,21470.0,21590.0,21437.55,20670.0,-0.6,-130.0
2020-10-14,ISA,275918,5976934130,21700.0,21700.0,21661.99,20860.0,1.07,230.0
2020-10-15,ISA,340296,7302986150,21600.0,21700.0,21460.69,20820.0,-0.46,-100.0
2020-10-16,ISA,297758,6418116480,21600.0,21690.0,21554.81,21290.0,0.0,0.0
2020-10-19,ISA,199980,4314152510,21600.0,21790.0,21572.92,21260.0,0.0,0.0
2020-10-20,ISA,200876,4338096950,21620.0,21680.0,21595.89,21260.0,0.09,20.0
2020-10-21,ISA,153158,3286949180,21440.0,21590.0,21461.17,21260.0,-0.83,-180.0
2020-10-22,ISA,164447,3509442450,21400.0,21440.0,21340.87,21030.0,-0.19,-40.0
2020-10-23,ISA,45654,965977880,21140.0,21400.0,21158.67,21070.0,-1.21,-260.0
2020-10-26,ISA,333817,7179704740,21550.0,21550.0,21507.91,21000.0,1.94,410.0
2020-10-27,ISA,351284,7487436520,21300.0,21470.0,21314.48,21150.0,-1.16,-250.0
2020-10-28,ISA,488900,10182268830,20600.0,21040.0,20826.89,20500.0,-3.29,-700.0
2020-10-29,ISA,188922,3910397920,20510.0,21010.0,20698.48,20400.0,-0.44,-90.0
2020-10-30,ISA,481152,10033558470,20860.0,20860.0,20853.2,20500.0,1.71,350.0
2020-11-04,ISA,76727,1603682550,20980.0,21260.0,20901.15,20600.0,1.21,250.0
2020-11-05,ISA,95777,2014681780,21100.0,21100.0,21035.13,20700.0,0.57,120.0
2020-11-06,ISA,351903,7591212430,21700.0,21700.0,21571.89,20780.0,2.84,600.0
2020-11-09,ISA,657639,14681041600,22800.0,22800.0,22323.86,21900.0,5.07,1100.0
2020-11-10,ISA,161374,3692198580,23190.0,23190.0,22879.76,21930.0,1.71,390.0
2020-11-11,ISA,186208,4302630700,23000.0,23300.0,23106.58,22880.0,-0.82,-190.0
2020-11-12,ISA,341344,7809487610,22940.0,22960.0,22878.64,22340.0,-0.26,-60.0
2020-11-13,ISA,235887,5349759870,22520.0,23260.0,22679.33,22510.0,-1.83,-420.0
